ROC_AUC_scores	F1-score	Average_precision_score
0.6000000000000001	0.7647058823529413	0.6763157894736842
0.6444444444444445	0.7333333333333333	0.7044444444444444
0.5666666666666667	0.7272727272727272	0.6583333333333333
0.7111111111111112	0.8125	0.746078431372549
0.6444444444444445	0.7333333333333333	0.7044444444444444
0.5666666666666667	0.7272727272727272	0.6583333333333333
0.6222222222222222	0.7500000000000001	0.6897058823529413
0.6222222222222222	0.7500000000000001	0.6897058823529413
0.6555555555555556	0.7878787878787877	0.7092592592592593
0.5666666666666667	0.7272727272727272	0.6583333333333333
0.6888888888888889	0.6923076923076923	0.740909090909091
0.6222222222222222	0.7500000000000001	0.6897058823529413
0.5666666666666667	0.7272727272727272	0.6583333333333333
0.7222222222222222	0.8571428571428571	0.75
0.7666666666666666	0.6956521739130436	0.825
0.6000000000000001	0.7647058823529413	0.6763157894736842
0.6222222222222222	0.7500000000000001	0.6897058823529413
0.6111111111111112	0.689655172413793	0.6845238095238095
0.6333333333333333	0.8	0.695
0.6555555555555556	0.7878787878787877	0.7092592592592593
0.6222222222222222	0.7500000000000001	0.6897058823529413
0.6555555555555556	0.7878787878787877	0.7092592592592593
0.6555555555555556	0.7878787878787877	0.7092592592592593
0.7111111111111112	0.8125	0.746078431372549
0.4666666666666667	0.6	0.61
0.6222222222222222	0.7500000000000001	0.6897058823529413
0.4111111111111111	0.5806451612903225	0.5874999999999999
0.5777777777777778	0.6428571428571429	0.6653846153846154
0.7222222222222222	0.7407407407407408	0.763888888888889
0.5333333333333333	0.6875	0.6411764705882352
0.6333333333333333	0.8	0.695
0.6000000000000001	0.7647058823529413	0.6763157894736842
0.8	0.8749999999999999	0.8102941176470587
0.6333333333333333	0.8	0.695
0.5333333333333333	0.6875	0.6411764705882352
0.6777777777777778	0.7741935483870969	0.7250000000000001
0.6777777777777778	0.7741935483870969	0.7250000000000001
0.6444444444444445	0.7333333333333333	0.7044444444444444
0.6000000000000001	0.7647058823529413	0.6763157894736842
0.6444444444444445	0.7333333333333333	0.7044444444444444
0.6555555555555556	0.7878787878787877	0.7092592592592593
0.6666666666666667	0.7142857142857142	0.7211538461538461
0.7000000000000001	0.7586206896551724	0.7428571428571429
0.6888888888888889	0.8235294117647058	0.7293859649122806
0.6333333333333333	0.8	0.695
0.5222222222222223	0.6206896551724138	0.6357142857142857
0.5333333333333333	0.6875	0.6411764705882352
0.7444444444444445	0.8484848484848485	0.7675925925925926
0.5555555555555555	0.6666666666666666	0.6527777777777778
0.8	0.8749999999999999	0.8102941176470587
0.5333333333333333	0.6875	0.6411764705882352
0.6222222222222222	0.7500000000000001	0.6897058823529413
0.7444444444444445	0.8484848484848485	0.7675925925925926
0.6777777777777778	0.7741935483870969	0.7250000000000001
0.7444444444444445	0.8484848484848485	0.7675925925925926
0.6555555555555556	0.7878787878787877	0.7092592592592593
0.7111111111111112	0.8125	0.746078431372549
0.5888888888888889	0.7096774193548386	0.6708333333333334
0.6444444444444445	0.7333333333333333	0.7044444444444444
0.5777777777777778	0.6428571428571429	0.6653846153846154
0.6888888888888889	0.8235294117647058	0.7293859649122806
0.5333333333333333	0.5	0.6416666666666666
