ROC_AUC_scores	F1-score	Average_precision_score
0.4875	0.16666666666666666	0.28125
0.5	0.0	0.2857142857142857
0.55	0.3076923076923077	0.3142857142857143
0.6	0.36363636363636365	0.38095238095238093
0.475	0.0	0.2857142857142857
0.4875	0.16666666666666666	0.28125
0.425	0.0	0.2857142857142857
0.7125	0.5882352941176471	0.45436507936507936
0.5875	0.39999999999999997	0.33928571428571425
0.475	0.0	0.2857142857142857
0.6625	0.5	0.45982142857142855
0.475	0.25	0.2767857142857143
0.475	0.0	0.2857142857142857
0.5125	0.33333333333333326	0.29107142857142854
0.5	0.26666666666666666	0.2857142857142857
0.5375	0.2	0.3125
0.6	0.36363636363636365	0.38095238095238093
0.45	0.0	0.2857142857142857
0.5125	0.18181818181818182	0.2916666666666667
0.625	0.47058823529411764	0.36507936507936506
0.6	0.36363636363636365	0.38095238095238093
0.475	0.0	0.2857142857142857
0.8125	0.7692307692307693	0.7321428571428571
0.55	0.3076923076923077	0.3142857142857143
0.425	0.0	0.2857142857142857
0.5625	0.2222222222222222	0.375
0.5125	0.18181818181818182	0.2916666666666667
0.45	0.0	0.2857142857142857
0.625	0.4	0.4642857142857143
0.45	0.0	0.2857142857142857
0.5375	0.35294117647058826	0.30357142857142855
0.4	0.2105263157894737	0.2597402597402597
0.5375	0.2	0.3125
0.4875	0.16666666666666666	0.28125
0.575	0.3333333333333333	0.3392857142857143
0.5625	0.2222222222222222	0.375
0.5	0.0	0.2857142857142857
0.6500000000000001	0.5	0.39285714285714285
0.5375	0.2	0.3125
0.6	0.36363636363636365	0.38095238095238093
0.5375	0.2	0.3125
0.625	0.4	0.4642857142857143
0.6875	0.5555555555555556	0.41964285714285715
0.5375	0.2	0.3125
0.5999999999999999	0.4444444444444445	0.34285714285714286
0.6	0.36363636363636365	0.38095238095238093
0.7374999999999999	0.625	0.49776785714285715
0.4375	0.14285714285714288	0.2708333333333333
0.5125	0.18181818181818182	0.2916666666666667
0.6	0.36363636363636365	0.38095238095238093
0.575	0.3333333333333333	0.3392857142857143
0.4875	0.16666666666666666	0.28125
0.7374999999999999	0.625	0.49776785714285715
0.5125	0.18181818181818182	0.2916666666666667
0.4875	0.16666666666666666	0.28125
0.525	0.28571428571428575	0.2976190476190476
0.5875	0.39999999999999997	0.33928571428571425
0.5	0.0	0.2857142857142857
0.475	0.0	0.2857142857142857
0.5375	0.35294117647058826	0.30357142857142855
0.475	0.0	0.2857142857142857
0.6	0.36363636363636365	0.38095238095238093
0.5375	0.2	0.3125
0.625	0.4	0.4642857142857143
0.6	0.36363636363636365	0.38095238095238093
0.525	0.28571428571428575	0.2976190476190476
0.5375	0.2	0.3125
0.4125	0.13333333333333333	0.26785714285714285
0.425	0.0	0.2857142857142857
0.5125	0.18181818181818182	0.2916666666666667
0.7374999999999999	0.625	0.49776785714285715
0.6124999999999999	0.42857142857142855	0.36607142857142855
0.575	0.3333333333333333	0.3392857142857143
0.625	0.4	0.4642857142857143
0.6500000000000001	0.5	0.39285714285714285
0.525	0.28571428571428575	0.2976190476190476
0.575	0.3333333333333333	0.3392857142857143
0.5	0.0	0.2857142857142857
0.5125	0.18181818181818182	0.2916666666666667
0.55	0.3076923076923077	0.3142857142857143
0.575	0.3333333333333333	0.3392857142857143
0.425	0.0	0.2857142857142857
0.4625	0.15384615384615385	0.275
0.55	0.3076923076923077	0.3142857142857143
0.6625	0.5	0.45982142857142855
0.6500000000000001	0.5	0.39285714285714285
0.5625	0.2222222222222222	0.375
0.7374999999999999	0.625	0.49776785714285715
0.45	0.23529411764705882	0.2698412698412698
0.525	0.28571428571428575	0.2976190476190476
0.55	0.3076923076923077	0.3142857142857143
0.5625	0.375	0.31919642857142855
0.5375	0.2	0.3125
0.5999999999999999	0.4444444444444445	0.34285714285714286
0.5	0.26666666666666666	0.2857142857142857
0.5375	0.2	0.3125
0.525	0.28571428571428575	0.2976190476190476
0.475	0.0	0.2857142857142857
0.55	0.3076923076923077	0.3142857142857143
0.6375000000000001	0.4615384615384615	0.4035714285714285
0.7000000000000001	0.5714285714285715	0.47619047619047616
0.6375000000000001	0.4615384615384615	0.4035714285714285
0.5625	0.375	0.31919642857142855
0.45	0.0	0.2857142857142857
0.475	0.0	0.2857142857142857
0.475	0.0	0.2857142857142857
0.6625	0.5	0.45982142857142855
0.375	0.0	0.2857142857142857
0.6625	0.5263157894736842	0.3912337662337662
0.5	0.0	0.2857142857142857
0.4625	0.15384615384615385	0.275
0.425	0.22222222222222224	0.2642857142857143
0.5375	0.2	0.3125
0.6	0.36363636363636365	0.38095238095238093
0.6	0.36363636363636365	0.38095238095238093
0.4375	0.14285714285714288	0.2708333333333333
0.5125	0.18181818181818182	0.2916666666666667
0.4875	0.16666666666666666	0.28125
0.475	0.25	0.2767857142857143
0.4875	0.16666666666666666	0.28125
0.475	0.0	0.2857142857142857
0.5375	0.2	0.3125
0.4	0.0	0.2857142857142857
0.425	0.0	0.2857142857142857
0.5875	0.39999999999999997	0.33928571428571425
0.4	0.0	0.2857142857142857
0.5375	0.2	0.3125
0.425	0.0	0.2857142857142857
0.5	0.26666666666666666	0.2857142857142857
0.5375	0.2	0.3125
0.4625	0.15384615384615385	0.275
0.7000000000000001	0.5714285714285715	0.47619047619047616
0.45	0.23529411764705882	0.2698412698412698
0.45	0.0	0.2857142857142857
0.4625	0.15384615384615385	0.275
